3,32,198095145
3,33,040044052
3,34,040044052
3,35,040056172
3,36,188120189
3,37,127044052
3,38,040044052
3,39,040044052
3,40,040044052
3,41,040044052
3,42,040044052
3,43,040044052
3,44,040044052
3,45,040044052
3,46,040044052
4,0,040044052
4,1,040044052
4,2,040044052
4,3,096081210
4,4,198095145
4,5,040044112
4,6,152108221
4,7,168068052
4,8,040056172
4,9,188120189
4,10,127044052
4,11,040068189
4,12,198108172
4,13,096044052
4,14,040044052
4,15,040044112
4,16,152108221
4,17,168068052
4,18,040068189
4,19,198120189
4,20,127044052
4,21,040044052
4,22,040044052
4,23,040056172
4,24,188120189
4,25,127044052
4,26,040044112
4,27,152108221
4,28,198095145
4,29,040044052
4,30,040044052
4,31,040068189
4,32,198108172
4,33,096044052
4,34,040044052
4,35,040056172
4,36,188120189
4,37,127044052
4,38,040044052
4,39,040044052
4,40,040044052
4,41,040044052
4,42,040044052
4,43,040044052
4,44,040044052
4,45,040044052
4,46,040044052
5,0,040044052
5,1,040044052
5,2,040044052
5,3,096081210
5,4,198095145
5,5,040044112
5,6,152108221
5,7,168068052
5,8,040056172
5,9,188120189
5,10,127044052
5,11,040068189
5,12,198108172
5,13,096044052
5,14,040044052
5,15,040044112
5,16,152108221
5,17,188081112
5,18,040068189
5,19,198108172
5,20,096044052
5,21,040044052
5,22,040044052
5,23,040056172
5,24,188120189
5,25,127044052
5,26,040044112
5,27,152108221
5,28,168068052
5,29,040044052
5,30,040044052
5,31,040044052
5,32,040044052
5,33,040044052
5,34,040044052
5,35,040056172
5,36,188120189
5,37,127044052
5,38,040044052
5,39,040044052
5,40,040044052
5,41,040044052
5,42,040044052
5,43,040044052
5,44,040044052
5,45,040044052
5,46,040044052
6,0,040044052
6,1,040044052
6,2,040044052
6,3,096081210
6,4,198095145
6,5,040044112
6,6,152108221
6,7,168068052
6,8,040056172
6,9,188120189
6,10,127044052
6,11,040068189
6,12,198108172
6,13,096044052
6,14,040044052
6,15,040044112
6,16,152108221
6,17,168068052
6,18,040068189
6,19,198120189
6,20,127044052
6,21,040044052
6,22,040044052
6,23,040068189
6,24,198120189
6,25,127044052
6,26,040044112
6,27,152108221
6,28,168068052
6,29,040044052
6,30,040044052
6,31,040044052
6,32,040044052
6,33,040044052
6,34,040044052
6,35,040056172
6,36,188120189
6,37,127044052
6,38,040044052
6,39,040044052
6,40,040044052
6,41,040044052
6,42,040044052
6,43,040044052
6,44,040044052
6,45,040044052
6,46,040044052
7,0,040044052
7,1,040044052
7,2,040044052
7,3,096081210
7,4,198095145
7,5,040044112
7,6,152108221
7,7,168068052
7,8,040056172
7,9,188120189
7,10,127044052
7,11,040068189
7,12,198108172
7,13,096044052
7,14,040044052
7,15,096081210
7,16,198120189
7,17,127044052
7,18,040044145
7,19,168120221
7,20,188081112
7,21,040044052
7,22,040044112
7,23,152108221
7,24,188081112
7,25,040044052
7,26,040044112
7,27,152108221
7,28,168068052
7,29,040044052
7,30,040044052
7,31,040044052
7,32,040044052
7,33,040044052
7,34,040044052
7,35,040044145
7,36,168120221
7,37,168068052
7,38,040044052
7,39,040044052
7,40,040044052
7,41,040044052
7,42,040044052
7,43,040044052
7,44,040044052
7,45,040044052
7,46,040044052
8,0,198120221
8,1,198095145
8,2,040044052
8,3,096081210
8,4,198095145
8,5,040044112
8,6,152108221
8,7,168068052
8,8,040056172
8,9,188120189
8,10,127044052
8,11,040068189
8,12,198120221
8,13,198120221
8,14,198120221
8,15,198120189
8,16,127044052
8,17,040044052
8,18,040044052
8,19,040044145
8,20,168120221
8,21,198120221
8,22,198120221
8,23,198095145
8,24,040044052
8,25,040044052
8,26,040044112
8,27,152108221
8,28,168068052
8,29,040044052
8,30,040044052
8,31,040044052
8,32,040044052
8,33,040044052
8,34,040044052
8,35,040044052
8,36,040068189
8,37,198120221
8,38,198120221
8,39,198120210
8,40,152056052
8,41,040044052
8,42,040044052
8,43,040044052
8,44,040044052
8,45,040044052
8,46,040044052
9,0,040044052
9,1,040044052
9,2,040044052
9,3,040044052
9,4,040044052
9,5,040044052
9,6,040044052
9,7,040044052
9,8,040044052
9,9,040044052
9,10,040044052
9,11,040068189
9,12,198108172
9,13,096044052
9,14,040044052
9,15,040044052
9,16,040044052
9,17,040044052
9,18,040044052
9,19,040044052
9,20,040044052
9,21,040044052
9,22,040044052
9,23,040044052
9,24,040044052
9,25,040044052
9,26,040044052
9,27,040044052
9,28,040044052
9,29,040044052
9,30,040044052
9,31,040044052
9,32,040044052
9,33,040044052
9,34,040044052
9,35,040044052
9,36,040044052
9,37,040044052
9,38,040044052
9,39,040044052
9,40,040044052
9,41,040044052
9,42,040044052
9,43,040044052
9,44,040044052
9,45,040044052
9,46,040044052
10,0,040044052
10,1,040044052
10,2,040044052
10,3,040044052
10,4,040044052
10,5,040044052
10,6,040044052
10,7,040044052
10,8,040044052
10,9,040044052
10,10,040044052
10,11,040068189
10,12,198108172
10,13,096044052
10,14,040044052
10,15,040044052
10,16,040044052
10,17,040044052
10,18,040044052
10,19,040044052
10,20,040044052
10,21,040044052
10,22,040044052
10,23,040044052
10,24,040044052
10,25,040044052
10,26,040044052
10,27,040044052
10,28,040044052
10,29,040044052
10,30,040044052
10,31,040044052
10,32,040044052
10,33,040044052
10,34,040044052
10,35,040044052
10,36,040044052
10,37,040044052
10,38,040044052
10,39,040044052
10,40,040044052
10,41,040044052
10,42,040044052
10,43,040044052
10,44,040044052
10,45,040044052
10,46,040044052
11,0,040044052
11,1,040044052
11,2,040044052
11,3,040044052
11,4,040044052
11,5,040044052
11,6,040044052
11,7,040044052
11,8,040044052
11,9,040044052
11,10,040044052
11,11,040068189
11,12,198108172
11,13,096044052
11,14,040044052
11,15,040044052
11,16,040044052
11,17,040044052
11,18,040044052
11,19,040044052
11,20,040044052
11,21,040044052
11,22,040044052
11,23,040044052
11,24,040044052
11,25,040044052
11,26,040044052
11,27,040044052
11,28,040044052
11,29,040044052
11,30,040044052
11,31,040044052
11,32,040044052
11,33,040044052
11,34,040044052
11,35,040044052
11,36,040044052
11,37,040044052
11,38,040044052
11,39,040044052
11,40,040044052
11,41,040044052
11,42,040044052
11,43,040044052
11,44,040044052
11,45,040044052
11,46,040044052
12,0,040044052
12,1,040044052
12,2,040044052
12,3,040044052
12,4,040044052
12,5,040044052
12,6,040044052
12,7,040044052
12,8,040044052
12,9,040044052
12,10,040044052
12,11,040044052
12,12,040044052
12,13,040044052
12,14,040044052
12,15,040044052
12,16,040044052
12,17,040044052
12,18,040044052
12,19,040044052
12,20,040044052
12,21,040044052
12,22,040044052
12,23,040044052
12,24,040044052
12,25,040044052
12,26,040044052
12,27,040044052
12,28,040044052
12,29,040044052
12,30,040044052
12,31,040044052
12,32,040044052
12,33,040044052
12,34,040044052
12,35,040044052
12,36,040044052
12,37,040044052
12,38,040044052
12,39,040044052
12,40,040044052
12,41,040044052
12,42,040044052
12,43,040044052
12,44,040044052
12,45,040044052
12,46,040044052
13,0,040044052
13,1,040044052
13,2,040044052
13,3,040044052
13,4,040044052
13,5,040044052
13,6,040044052
13,7,040044052
13,8,040044052
13,9,040044052
13,10,040044052
13,11,040044052
13,12,040044052
13,13,040044052
13,14,040044052
13,15,040044052
13,16,040044052
13,17,040044052
13,18,040044052
13,19,040044052
13,20,040044052
13,21,040044052
13,22,040044052
13,23,040044052
13,24,040044052
13,25,040044052
13,26,040044052
13,27,040044052
13,28,040044052
13,29,040044052
13,30,040044052
13,31,040044052
13,32,040044052
13,33,040044052
13,34,040044052
13,35,040044052
13,36,040044052
13,37,040044052
13,38,040044052
13,39,040044052
13,40,040044052
13,41,040044052
13,42,040044052
13,43,040044052
13,44,040044052
13,45,040044052
13,46,040044052
14,0,040044052
14,1,040044052
14,2,040044052
14,3,040044052
14,4,040044052
14,5,040044052
14,6,040044052
14,7,040044052
14,8,040044052
14,9,040044052
14,10,040044052
14,11,040044052
14,12,040044052
14,13,040044052
14,14,040044052
14,15,040044052
14,16,040044052
14,17,040044052
14,18,040044052
14,19,040044052
14,20,040044052
14,21,040044052
14,22,040044052
14,23,040044052
14,24,040044052
14,25,040044052
14,26,040044052
14,27,040044052
14,28,040044052
14,29,040044052
14,30,040044052
14,31,040044052
14,32,040044052
14,33,040044052
14,34,040044052
14,35,040044052
14,36,040044052
14,37,040044052
14,38,040044052
14,39,040044052
14,40,040044052
14,41,040044052
14,42,040044052
14,43,040044052
14,44,040044052
14,45,040044052
14,46,040044052
15,0,040044052
15,1,040044052
15,2,040044052
15,3,040044052
15,4,040044052
15,5,040044052
15,6,040044052
15,7,040044052
15,8,040044052
15,9,040044052
15,10,040044052
15,11,040044052
15,12,040044052
15,13,040044052
15,14,040044052
15,15,040044052
15,16,040044052
15,17,040044052
15,18,040044052
15,19,040044052
15,20,040044052
15,21,040044052
15,22,040044052
15,23,040044052
15,24,040044052
15,25,040044052
15,26,040044052
15,27,040044052
15,28,040044052
15,29,040044052
15,30,040044052
15,31,040044052
15,32,040044052
15,33,040044052
15,34,040044052
15,35,040044052
15,36,040044052
15,37,040044052
15,38,040044052
15,39,040044052
15,40,040044052
15,41,040044052
15,42,040044052
15,43,040044052
15,44,040044052
15,45,040044052
15,46,040044052
16,0,040044052
16,1,040044052
16,2,040044052
16,3,040044052
16,4,040044052
16,5,040044052
16,6,040044052
16,7,040044052
16,8,040044052
16,9,040044052
16,10,040044052
16,11,040044052
16,12,040044052
16,13,040044052
16,14,040044052
16,15,040044052
16,16,040044052
16,17,040044052
16,18,040044052
16,19,040044052
16,20,040044052
16,21,040044052
16,22,040044052
16,23,040044052
16,24,040044052
16,25,040044052
16,26,040044052
16,27,040044052
16,28,040044052
16,29,040044052
16,30,040044052
16,31,040044052
16,32,040044052
16,33,040044052
16,34,040044052
16,35,040044052
16,36,040044052
16,37,040044052
16,38,040044052
16,39,040044052
16,40,040044052
16,41,040044052
16,42,040044052
16,43,040044052
16,44,040044052
16,45,040044052
16,46,040044052
17,0,040044052
17,1,040044052
17,2,040044052
17,3,040044052
17,4,040044052
17,5,040044052
17,6,040044052
17,7,040044052
17,8,040044052
17,9,040044052
17,10,040044052
17,11,040044052
17,12,040044052
17,13,040044052
17,14,040044052
17,15,040044052
17,16,040044052
17,17,040044052
17,18,040044052
17,19,040044052
17,20,040044052
17,21,040044052
17,22,040044052
17,23,040044052
17,24,040044052
17,25,040044052
17,26,040044052
17,27,040044052
17,28,040044052
17,29,040044052
17,30,040044052
17,31,040044052
17,32,040044052
17,33,040044052
17,34,040044052
17,35,040044052
17,36,040044052
17,37,040044052
17,38,040044052
17,39,040044052
17,40,040044052
17,41,040044052
17,42,040044052
17,43,040044052
17,44,040044052
17,45,040044052
17,46,040044052
18,0,040044052
18,1,040044052
18,2,040044052
18,3,040044052
18,4,040044052
18,5,040044052
18,6,040044052
18,7,040044052
18,8,040044052
18,9,040044052
18,10,040044052
18,11,040044052
18,12,040044052
18,13,040044052
18,14,040044052
18,15,040044052
18,16,040044052
18,17,040044052
18,18,040044052
18,19,040044052
18,20,040044052
18,21,040044052
18,22,040044052
18,23,040044052
18,24,040044052
18,25,040044052
18,26,040044052
18,27,040044052
18,28,040044052
18,29,040044052
18,30,040044052
18,31,040044052
18,32,040044052
18,33,040044052
18,34,040044052
18,35,040044052
18,36,040044052
18,37,040044052
18,38,040044052
18,39,040044052
18,40,040044052
18,41,040044052
18,42,040044052
18,43,040044052
18,44,040044052
18,45,040044052
18,46,040044052
19,0,040044052
19,1,040044052
19,2,040044052
19,3,040044052
19,4,040044052
19,5,040044052
19,6,040044052
19,7,040044052
19,8,040044052
19,9,040044052
19,10,040044052
19,11,040044052
19,12,040044052
19,13,040044052
19,14,040044052
19,15,040044052
19,16,040044052
19,17,040044052
19,18,040044052
19,19,040044052
19,20,040044052
19,21,040044052
19,22,040044052
19,23,040044052
19,24,040044052
19,25,040044052
19,26,040044052
19,27,040044052
19,28,040044052
19,29,040044052
19,30,040044052
19,31,040044052
19,32,040044052
19,33,040044052
19,34,040044052
19,35,040044052
19,36,040044052
19,37,040044052
19,38,040044052
19,39,040044052
19,40,040044052
19,41,040044052
19,42,040044052
19,43,040044052
19,44,040044052
19,45,040044052
19,46,040044052
20,0,096044052
20,1,040044052
20,2,040044052
20,3,040044052
20,4,040044052
20,5,040044052
20,6,040044052
20,7,040044052
20,8,040044052
20,9,040044052
20,10,040044052
20,11,040044052
20,12,040044052
20,13,040044052
20,14,040044052
20,15,040044052
20,16,040044052
20,17,040044052
20,18,040044052
20,19,040044052
20,20,040044052
20,21,040044052
20,22,040044052
20,23,040044052
20,24,040044052
20,25,040044052
20,26,040044052
20,27,040044052
20,28,040044052
20,29,040044052
20,30,040044052
20,31,040044052
20,32,040044052
20,33,040044052
20,34,040044052
20,35,040044052
20,36,040044052
20,37,040044052
20,38,040044052
20,39,040044052
20,40,040044052
20,41,040044052
20,42,040044052
20,43,040044052
20,44,040044052
20,45,040044052
20,46,040044052
21,0,096044052
21,1,040044052
21,2,040044052
21,3,040044052
21,4,040044052
21,5,040044052
21,6,040044052
21,7,040044052
21,8,040044052
21,9,040044052
21,10,040044052
21,11,040044052
21,12,040044052
21,13,040044052
21,14,040044052
21,15,040044052
21,16,040044052
21,17,040044052
21,18,040044052
21,19,040044052
21,20,040044052
21,21,040044052
21,22,040044052
21,23,040044052
21,24,040044052
21,25,040044052
21,26,040044052
21,27,040044052
21,28,040044052
21,29,040044052
21,30,040044052
21,31,040044052
21,32,040044052
21,33,040044052
21,34,040044052
21,35,040056172
21,36,188120189
21,37,127044052
21,38,040044052
21,39,040044052
21,40,040044052
21,41,040044052
21,42,040044052
21,43,040044052
21,44,040044052
21,45,040044052
21,46,040044052
22,0,040044052
22,1,040044052
22,2,040044052
22,3,040044052
22,4,040044052
22,5,040044052
22,6,040044052
22,7,040044052
22,8,040044052
22,9,040044052
22,10,040044052
22,11,040044052
22,12,040044052
22,13,040044052
22,14,040044052
22,15,040044052
22,16,040044052
22,17,040044052
22,18,040044052
22,19,040044052
22,20,040044052
22,21,040044052
22,22,040044052
22,23,040044052
22,24,040044052
22,25,040044052
22,26,040044052
22,27,040044052
22,28,040044052
22,29,040044052
22,30,040044052
22,31,040044052
22,32,040044052
22,33,040044052
22,34,040044052
22,35,040056172
22,36,188120189
22,37,127044052
22,38,040044052
22,39,040044052
22,40,040044052
22,41,040044052
22,42,040044052
22,43,040044052
22,44,040044052
22,45,040044052
22,46,040044052
23,0,040044052
23,1,040044052
23,2,040044052
23,3,096081210
23,4,188081172
23,5,168120221
23,6,198120189
23,7,127068189
23,8,198120221
23,9,198095145
23,10,040044052
23,11,040068189
23,12,198095145
23,13,096081210
23,14,198120221
23,15,198120221
23,16,188081112
23,17,040044052
23,18,040044052
23,19,040044145
23,20,168120221
23,21,198120221
23,22,198120221
23,23,198108172
23,24,096044052
23,25,040044052
23,26,040044112
23,27,152108221
23,28,168068052
23,29,127095221
23,30,198120221
23,31,198120210
23,32,152056052
23,33,040044145
23,34,168120221
23,35,198120221
23,36,198120221
23,37,198120221
23,38,198120221
23,39,198120210
23,40,152056052
23,41,040044052
23,42,040044052
23,43,040044052
23,44,040044052
23,45,040044052
23,46,040044052
24,0,040044052
24,1,040044052
24,2,040044052
24,3,096081210
24,4,198120210
24,5,152056112
24,6,152108221
24,7,198108172
24,8,096056172
24,9,188120189
24,10,127044052
24,11,040068189
24,12,198120221
24,13,198095145
24,14,040044052
24,15,040056172
24,16,188120210
24,17,152056052
24,18,040044112
24,19,152108221
24,20,188081112
24,21,040044052
24,22,040044112
24,23,152108221
24,24,198095145
24,25,040044052
24,26,040044112
24,27,152108221
24,28,198120221
24,29,188081112
24,30,040044052
24,31,127095221
24,32,198095145
24,33,040044052
24,34,040044052
24,35,040056172
24,36,188120189
24,37,127044052
24,38,040044052
24,39,040044052
24,40,040044052
24,41,040044052
24,42,040044052
24,43,040044052
24,44,040044052
24,45,040044052
24,46,040044052
25,0,040044052
25,1,040044052
25,2,040044052
25,3,096081210
25,4,198095145
25,5,040044112
25,6,152108221
25,7,168068052
25,8,040056172
25,9,188120189
25,10,127044052
25,11,040068189
25,12,198108172
25,13,096044052
25,14,040044052
25,15,040044112
25,16,152108221
25,17,168068052
25,18,040068189
25,19,198120189
25,20,127044052
25,21,040044052
25,22,040044052
25,23,040056172
25,24,188120189
25,25,127044052
25,26,040044112
25,27,152108221
25,28,198095145
25,29,040044052
25,30,040044052
25,31,040068189
25,32,198108172
25,33,096044052
25,34,040044052
25,35,040056172
25,36,188120189
25,37,127044052
25,38,040044052
25,39,040044052
25,40,040044052
25,41,040044052
25,42,040044052
25,43,040044052
25,44,040044052
25,45,040044052
25,46,040044052
26,0,040044052
26,1,040044052
26,2,040044052
26,3,096081210
26,4,198095145
26,5,040044112
26,6,152108221
26,7,168068052
26,8,040056172
26,9,188120189
26,10,127044052
26,11,040068189
26,12,198108172
26,13,096044052
26,14,040044052
26,15,040044112
26,16,152108221
26,17,188081112
26,18,040068189
26,19,198108172
26,20,096044052
26,21,040044052
26,22,040044052
26,23,040056172
26,24,188120189
26,25,127044052
26,26,040044112
26,27,152108221
26,28,168068052
26,29,040044052
26,30,040044052
26,31,040044052
26,32,040044052
26,33,040044052
26,34,040044052
26,35,040056172
26,36,188120189
26,37,127044052
26,38,040044052
26,39,040044052
26,40,040044052
26,41,040044052
26,42,040044052
26,43,040044052
26,44,040044052
26,45,040044052
26,46,040044052
27,0,040044052
27,1,040044052
27,2,040044052
27,3,096081210
27,4,198095145
27,5,040044112
27,6,152108221
27,7,168068052
27,8,040056172
27,9,188120189
27,10,127044052
27,11,040068189
27,12,198108172
27,13,096044052
27,14,040044052
27,15,040044112
27,16,152108221
27,17,168068052
27,18,040068189
27,19,198120189
27,20,127044052
27,21,040044052
27,22,040044052
27,23,040068189
27,24,198120189
27,25,127044052
27,26,040044112
27,27,152108221
27,28,168068052
27,29,040044052
27,30,040044052
27,31,040044052
27,32,040044052
27,33,040044052
27,34,040044052
27,35,040056172
27,36,188120189
27,37,127044052
27,38,040044052
27,39,040044052
27,40,040044052
27,41,040044052
27,42,040044052
27,43,040044052
27,44,040044052
27,45,040044052
27,46,040044052
28,0,040044052
28,1,040044052
28,2,040044052
28,3,096081210
28,4,198095145
28,5,040044112
28,6,152108221
28,7,168068052
28,8,040056172
28,9,188120189
28,10,127044052
28,11,040068189
28,12,198108172
28,13,096044052
28,14,040044052
28,15,096081210
28,16,198120189
28,17,127044052
28,18,040044145
28,19,168120221
28,20,188081112
28,21,040044052
28,22,040044112
28,23,152108221
28,24,188081112
28,25,040044052
28,26,040044112
28,27,152108221
28,28,168068052
28,29,040044052
28,30,040044052
28,31,040044052
28,32,040044052
28,33,040044052
28,34,040044052
28,35,040044145
28,36,168120221
28,37,168068052
28,38,040044052
28,39,040044052
28,40,040044052
28,41,040044052
28,42,040044052
28,43,040044052
28,44,040044052
28,45,040044052
28,46,040044052
29,0,198120221
29,1,198095145
29,2,040044052
29,3,096081210
29,4,198095145
29,5,040044112
29,6,152108221
29,7,168068052
29,8,040056172
29,9,188120189
29,10,127044052
29,11,040068189
29,12,198120221
29,13,198120221
29,14,198120221
29,15,198120189
29,16,127044052
29,17,040044052
29,18,040044052
29,19,040044145
29,20,168120221
29,21,198120221
29,22,198120221
29,23,198095145
29,24,040044052
29,25,040044052
29,26,040044112
29,27,152108221
29,28,168068052
29,29,040044052
29,30,040044052
29,31,040044052
29,32,040044052
29,33,040044052
29,34,040044052
29,35,040044052
29,36,040068189
29,37,198120221
29,38,198120221
29,39,198120210
29,40,152056052
29,41,040044052
29,42,040044052
29,43,040044052
29,44,040044052
29,45,040044052
29,46,040044052
30,0,040044052
30,1,040044052
30,2,040044052
30,3,040044052
30,4,040044052
30,5,040044052
30,6,040044052
30,7,040044052
30,8,040044052
30,9,040044052
30,10,040044052
30,11,040068189
30,12,198108172
30,13,096044052
30,14,040044052
30,15,040044052
30,16,040044052
30,17,040044052
30,18,040044052
30,19,040044052
30,20,040044052
30,21,040044052
30,22,040044052
30,23,040044052
30,24,040044052
30,25,040044052
30,26,040044052
30,27,040044052
30,28,040044052
30,29,040044052
30,30,040044052
30,31,040044052
30,32,040044052
30,33,040044052
30,34,040044052
30,35,040044052
30,36,040044052
30,37,040044052
30,38,040044052
30,39,040044052
30,40,040044052
30,41,040044052
30,42,040044052
30,43,040044052
30,44,040044052
30,45,040044052
30,46,040044052
31,0,040044052
31,1,040044052
31,2,040044052
31,3,040044052
31,4,040044052
31,5,040044052
31,6,040044052
31,7,040044052
31,8,040044052
31,9,040044052
31,10,040044052
31,11,040068189
31,12,198108172
31,13,096044052
31,14,040044052
31,15,040044052
31,16,040044052
31,17,040044052
31,18,040044052
31,19,040044052
31,20,040044052
31,21,040044052
31,22,040044052
31,23,040044052
31,24,040044052
31,25,040044052
31,26,040044052
31,27,040044052
31,28,040044052
31,29,040044052
31,30,040044052
31,31,040044052
31,32,040044052
31,33,040044052
31,34,040044052
31,35,040044052
31,36,040044052
31,37,040044052
31,38,040044052
31,39,040044052
31,40,040044052
31,41,040044052
31,42,040044052
31,43,040044052
31,44,040044052
31,45,040044052
31,46,040044052
32,0,040044052
32,1,040044052
32,2,040044052
32,3,040044052
32,4,040044052
32,5,040044052
32,6,040044052
32,7,040044052
32,8,040044052
32,9,040044052
32,10,040044052
32,11,040068189
32,12,198108172
32,13,096044052
32,14,040044052
32,15,040044052
32,16,040044052
32,17,040044052
32,18,040044052
32,19,040044052
32,20,040044052
32,21,040044052
32,22,040044052
32,23,040044052
32,24,040044052
32,25,040044052
32,26,040044052
32,27,040044052
32,28,040044052
32,29,040044052
32,30,040044052
32,31,040044052
32,32,040044052
32,33,040044052
32,34,040044052
32,35,040044052
32,36,040044052
32,37,040044052
32,38,040044052
32,39,040044052
32,40,040044052
32,41,040044052
32,42,040044052
32,43,040044052
32,44,040044052
32,45,040044052
32,46,040044052
33,0,040044052
33,1,040044052
33,2,040044052
33,3,040044052
33,4,040044052
33,5,040044052
33,6,040044052
33,7,040044052
33,8,040044052
33,9,040044052
33,10,040044052
33,11,040044052
33,12,040044052
33,13,040044052
33,14,040044052
33,15,040044052
33,16,040044052
33,17,040044052
33,18,040044052
33,19,040044052
33,20,040044052
33,21,040044052
33,22,040044052
33,23,040044052
33,24,040044052
33,25,040044052
33,26,040044052
33,27,040044052
33,28,040044052
33,29,040044052
33,30,040044052
33,31,040044052
33,32,040044052
33,33,040044052
33,34,040044052
33,35,040044052
33,36,040044052
33,37,040044052
33,38,040044052
33,39,040044052
33,40,040044052
33,41,040044052
33,42,040044052
33,43,040044052
33,44,040044052
33,45,040044052
33,46,040044052
34,0,040044052
34,1,040044052
34,2,040044052
34,3,040044052
34,4,040044052
34,5,040044052
34,6,040044052
34,7,040044052
34,8,040044052
34,9,040044052
34,10,040044052
34,11,040044052
34,12,040044052
34,13,040044052
34,14,040044052
34,15,040044052
34,16,040044052
34,17,040044052
34,18,040044052
34,19,040044052
34,20,040044052
34,21,040044052
34,22,040044052
34,23,040044052
34,24,040044052
34,25,040044052
34,26,040044052
34,27,040044052
34,28,040044052
34,29,040044052
34,30,040044052
34,31,040044052
34,32,040044052
34,33,040044052
34,34,040044052
34,35,040044052
34,36,040044052
34,37,040044052
34,38,040044052
34,39,040044052
34,40,040044052
34,41,040044052
34,42,040044052
34,43,040044052
34,44,040044052
34,45,040044052
34,46,040044052
35,0,040044052
35,1,040044052
35,2,040044052
35,3,040044052
35,4,040044052
35,5,040044052
35,6,040044052
35,7,040044052
35,8,040044052
35,9,040044052
35,10,040044052
35,11,040044052
35,12,040044052
35,13,040044052
35,14,040044052
35,15,040044052
35,16,040044052
35,17,040044052
35,18,040044052
35,19,040044052
35,20,040044052
35,21,040044052
35,22,040044052
35,23,040044052
35,24,040044052
35,25,040044052
35,26,040044052
35,27,040044052
35,28,040044052
35,29,040044052
35,30,040044052
35,31,040044052
35,32,040044052
35,33,040044052
35,34,040044052
35,35,040044052
35,36,040044052
35,37,040044052
35,38,040044052
35,39,040044052
35,40,040044052
35,41,040044052
35,42,040044052
35,43,040044052
35,44,040044052
35,45,040044052
35,46,040044052
36,0,040044052
36,1,040044052
36,2,040044052
36,3,040044052
36,4,040044052
36,5,040044052
36,6,040044052
36,7,040044052
36,8,040044052
36,9,040044052
36,10,040044052
36,11,040044052
36,12,040044052
36,13,040044052
36,14,040044052
36,15,040044052
36,16,040044052
36,17,040044052
36,18,040044052
36,19,040044052
36,20,040044052
36,21,040044052
36,22,040044052
36,23,040044052
36,24,040044052
36,25,040044052
36,26,040044052
36,27,040044052
36,28,040044052
36,29,040044052
36,30,040044052
36,31,040044052
36,32,040044052
36,33,040044052
36,34,040044052
36,35,040044052
36,36,040044052
36,37,040044052
36,38,040044052
36,39,040044052
36,40,040044052
36,41,040044052
36,42,040044052
36,43,040044052
36,44,040044052
36,45,040044052
36,46,040044052
37,0,040044052
37,1,040044052
37,2,040044052
37,3,040044052
37,4,040044052
37,5,040044052
37,6,040044052
37,7,040044052
37,8,040044052
37,9,040044052
37,10,040044052
